test_loss,test_acc,test_f1,test_ck,test_pr,test_rc,test_macc,test_mf1,split
0.3501681685447693,0.8773333430290222,0.8798710703849792,0.8429569005966187,0.9151744246482849,0.8773333430290222,0.8747938275337219,0.87000572681427,test
0.3569885194301605,0.8763999938964844,0.878292977809906,0.8414574265480042,0.9137769341468811,0.8763999938964844,0.8774069547653198,0.8725798726081848,valid
0.34772789478302,0.8781142830848694,0.8804967403411865,0.8439675569534302,0.9162788987159729,0.8781142830848694,0.8777148723602295,0.8719369769096375,train
